brand,product_name,product_id,review_id,date,stars,review_title,review
Crocs,Women's Classic Lined Clog,B0788C71CB,R37Z1J0DAGRCAZ,"September 16, 2018",5,I love the soft lining,"I use these as slippers every day.  I love the soft lining, and they are sturdy enough that if I have to go outside with them, it's okay. If you wear Crocs, you know that the fit is looser than a normal shoe. The top on these is a little tighter than I expected, compared to my previous lined pair that was similar. But I have high arches and instep, so most people probably wouldn't even notice. My previous pair lasted for YEARS of daily wear before the lining finally wore through (so I pulled out the lining and just wear them as ""regular"" Crocs.  They just keep going, and going- LOL!)"
Crocs,Women's Classic Lined Clog,B0788C71CB,R15KMOI9KVHN05,"September 11, 2019",5,Better than Uggs!,"I’m really obsessed with these. I’ve just gotten into Crocs and now I can’t stop. Before this, I only had a pair of the classic crocs. They’re a bit more roomy compared to these fur lined ones. The classic crocs run big, but these are spot on. I’m a women’s 10. These are different than the classic crocs because of the lining and the holes. There are not holes on the lining of the top of the toe as they’re are for the classics. This makes it an awesome shoe for slippers or even to go outside. There are holes on the top, but the lining covers them on the inside. The lining isn’t attached to the top of the shoe so it’s breathable. I love that the trim shows a bit on the outside of the shoe. It does make them more slipper looking than the classic clog, but I’d still wear them in public. I actually think they look more stylish than the regular crocs. Comfort wise they’re just as great as the regular crocs. I wish it had a more of arch support, but it’s not bad enough to reduce a star. I have 4 pairs of Uggs and I would hands down wear these crocs over any of my uggs. I also love that these are the types of shoes that would last for years to come. Long story short, I highly recommend these crocs. I will be buying more in the future. The maroon color is so rich and beautiful."
Crocs,Women's Classic Lined Clog,B0788C71CB,R2ERVOSIRWF6YX,"August 23, 2018",5,Very comfy!,"I have always hated the look of Crocs. Still don't care about the look. However, I needed to replace my very old and torn slip on shoes that I used to get things done around the house.  So I got the Crocs. They are extremely comfortable and I love them for that. I still will not wear them going on errands because I don't like the look, but that's my personal preference. However, I would recommend them for their comfort. I now understand why people love them."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R1S1XICZCV0DX1,"February 27, 2019",4,Function over style,"I have WIDE flat feet that look like flippers. These were an A+ fit for me but no one has my feet. I have them in roation with a few shoes. I do 12 hour days 6 days a week and have gotten 6 months out of them. That's GREAT for me. I personally think they look...GOOFY but they are comfortable. As I slip them on, I wonder what happened to THAT guy I was in high school but whatever. Considering my next favorite work brand is Dickies,  I just accept the fact that these look better than thsoe corrective orthopedic shoes. With that said. I highly recommend these shoe especially to men that are already married, just don't care or are seeking women with low fashion standards."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R1T37JFLS36M5O,"November 30, 2018",4,Satisfied,"These shoes are very comfortable, as are all the croc shoes I have owned. I really like that these have a small profile. Compared to the bistro these are less bulky. They have an insole that is fairly thick and provides a lot of cushion. These feel somewhat smaller than the regular crocs, in part because of the closed heel. I’ve had to put them in the dryer to heat them up and stretch the toes out for better comfort. My regular crocs loosened up after some use as well, so I hope that happens with these as well. The nonslip sole works great, I have traction when going from wet ground to a tile floor. They are easily cleaned with a rinse and wipe. These are great shoes for working the floor of the hospital or the restaurant."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R2LLRWGBWAIFI2,"January 27, 2018",5,Satisfied Customer,"I write reviews either when I'm very satisfied or when I'm very dissatisfied. There's hardly in-betweens. I'm glad to say that I'm writing this particular review because I'm very satisfied with the purchase. The size is perfect, and from the first day of wearing it, it's more comfortable than I could've expected. I've worn it while taking a walk, worn it while driving, etc. And because it's croc, immersing it in water for cleaning and putting it back on is even more cool. I needed something like this to complement my regular shoes when I spend long time in transit, and this one delivers. What is yet to be tested is how long it will last."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R3VJ0KCOA9USY6,"December 19, 2017",5,Great shoes. Will update.,"(Update 5/19) Still going strong, tread is wearing down slightly but still has a good grip. I will be buying a second pair soon. Great design, good fit, really clean look. I have really wide feet and wear 10.5s to 11s so I ordered the 11s. Fit is great on the foot bed, and the heel cup holds my foot in place very well. If you have lower arches its a great shoe. If you have high arches, more specifically, if the top/middle of your foot bulges up, these will be uncomfortable at first. One week in and they have loosened up and formed to my feet. They are sooooo easy to clean. One quick wipe with a dirty rag and they are good as new. The non slip traction is good, and getting better as they break in. Someone once told me to scuff up the bottoms on cement before using. I suggest taking a decent walk on cement so they wear correctly prior to use, either way, they work great."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,RGOWHXFKKOUV8,"January 21, 2018",5,Comfortable non-slip,I am a sales person who walks into mechanic shops daily.  They feel like I am walking on an anti-fatigue mat.  They are the perfect fit and they do not slide out in the back like sketchers.  They are great for non-slip.
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R1QT1RENGKB9WO,"July 21, 2018",3,Don't know how many stars to give based on how ...,"Don't know how many stars to give based on how the shoe ""works"".  I am a solid size 6 in every shoe I buy, however, these would not stay on my feet.  I put them on when they arrived and walked across my hardwood floor - about 20 steps and they kept slipping off my heel.  I read that they ran large in the reviews but, they do not offer a smaller size so, I ordered the 6 as I was desperate for a shoe that would not hurt my feet and thought I could compensate with socks.  Nope.  They are just too large - even with socks!  See my review on the other Crocs I ordered - the Neria.  Oh. My. Goodness.  What a shoe!!!!!"
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,RL3DGVLPZY7OA,"April 21, 2018",3,"Comfortable, sweaty feet",I was happy to find crocs that were non slip and closed so I could wear them to work. I like that the soles are removable. These are comfortable like all crocs here's why rated 3 stars they don't breath well.. not that my feet felt over heated butt my feet were sweating pretty badly. However the removable sole is perforated which seems like it wisks away the moisture I would recommend removing the sole after wearing these shoes and allowing them to dry and using a cloth to dry out your shoes and I would probably spray with some kind of deodorizing spray. These also run just a little big. I ordered my true size but I could have gone a size smaller.
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R3BVHJKSRGY4OC,"January 8, 2018",5,They are slightly big but better than too tight any day,I normally wear a 10.5 women’s but you don’t see that size offered often so I ordered one up. Men’s 9- women’s 11. They are slightly big but better than too tight any day. Extra room will be taken up when I wear thicker socks
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R1897RVM5MM8X1,"April 9, 2019",5,Highly Recommended,Bought them for my son because he is a chef and he is very pleased with them and highly recommends them to anyone that works in the kitchen
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R2XTWRJRSE9T4C,"October 3, 2018",1,Sole falling off,The bottom sole  of the shoe started falling off not even two weeks in to wearing them.
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R1F8C7VTZ5HJPF,"September 29, 2018",1,$40 worth of foot torture,"I got these based on decent reviews, still seeking a good shoe for my life in the kitchen. Monday they were great. Tuesday I start to feel the right upper starting irritate the top of my foot. Wednesday the pain starts, why do they fit this way? I try to stretch out the upper and put napkins & band-aids and cotton balls to try to ease the pain. Thursday, shooting pain after the 1st hour of work, starts to radiate throughout my foot. I had to cut the upper 4 different times to relieve the pain which lessened the overall support and stressed my foot even more. Friday, wore my old shoes."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,RHMIOTAE94PG3,"June 20, 2018",4,These shoes are great but should have half sizes.,"Im usually an 8 in women’s, So I ordered these shoes twice, the first time I ordered an 8 in women's, they were way to big, then I ordered a 7 in womens, they’re half a size too small and non breathable, my foot gets SUPER hot in there and I get deep red marks on the top of my foot like the painful ones certain socks leave around your ankles when you take em off. The reason they get 4 stars is because they’re actually pretty comfortable (if they fit) they come with removable insules, and are super easy to clean, I have sensitive feet and these have not caused any blisters.  I’m gonna keep them because the 8 looks ridiculous on me. Should also mention I have wide feet and these are very wide."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,RSP3FVJ483KEZ,"December 10, 2019",5,Crocs are king of comfort - a MUST BUY,"Great traction in water, and waterproof too (caveat:  there are two small breather holes about 1 1/2"" from base of shoe, so 'shallow' waterproof would be better as a descriptor.  These pop on pretty easily (you need to wiggle your feet side to side to get the heels of these to pop over the back of your foot as you are walking, but that's fine - these are super comfy and well worth the investment.  I have purchased several pairs of Crocs and love them for around the house, but I needed something more robust and watertight for wandering out on the wet grass and wet driveway here in California.  No snow (luckily) but GREAT in the wet fall weather!  I think they look fine with a 'medical clog' type of aesthetic.  VERY HAPPY with these, may order a second pair to have on hand for whenever these finally wear out.  I especially love you can clean them up with soap and water!!  I have pretty hefty feet ""duck feet"" might be appropriate- due to swelling - and these fit nicely.  I typically wear a size 13, but I need xtra-wide width, and these don't crimp my toes, which is a huge BONUS!  UPDATE:  I have fallen IN LOVE with these, wear them just about EVERYWHERE I go!  The most comfortable 'kick around' /casual shoe EVER far superior to ""Tennis Shoes""!  I love them so much I ordered a second pair to have on hand for whenever I wear these out.  They wrap around my big wide feet with room to spare, and I think they look great.  I am a 'fan' of regular crocs, but these are dressier looking.  I'm a heavy guy and with just the stock factory inserts that come with these- I'm comfortable, I normally wear an 'aggressive' arch support to combat plantar's fasciitis - yet these don't cause the plantar's to become inflamed/torn.  I strongly and affirmatively recommend this pair of shoes to one and all - fits as expected I wear a 13E normally (USA) and their 13-Men's fits to perfection with a single pair of cotton socks.  I also wear them with bare feet, no problems.  They 'stay on' your foot!"
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,RJCI1GZCFCQNJ,"January 11, 2018",5,Price & confort.,Perfect for working specially bartending & service waiter as I am on my feet for very long time. They are soft and comfortable. I can’t imagine; why didn’t I get these before.
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R1GD2RL85PJ72Z,"June 27, 2019",5,Crocs have stepped up their game!!! These are greater than I ever expected!!,Love these! Thea are by far the best Crocs I’ve ever owned. I’m a 6’3” (245 lbs) male nurse and I’m on my feet all day. They fit well and the insole that comes with them (not used to that in Crocs) makes them so comfortable!! My feet feel great at the end of the day. I highly recommend for anyone! Crocs have stepped up their game on these. I’ve tried so many different shoes over the years...these are amazing. The price is definitely right. They are more comfortable than shoes that I have paid well over $100 for. They are even simple to clean! You can’t go wrong!! This is no joke!!
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R3RGXXRK2XRNL6,"October 2, 2018",3,Kinda small..Kinda slippery,"I'm surprised these shoes were so uncomfortable! I figured Crocs would be closer to the Frogz brand I usually get from Shoes For Crews (Which I absolutely LOVE!) These clogs were a bit shorter and narrower than I'm used to for this size clog. The insert that comes in them is super hard and leaves no room for an additional insert, but if you take it out there is only about a half an inch of rubber between your foot and the floor! I compromised and took out the inserts that came with the shoes and put in my own and decided to give them a try at work. I literally walked about 3 feet into my kitchen and realized the ""slip resistant"" soles on these shoes weren't going to work for me. They made a really annoying rubber squeaking sound when I walked as well.. Sending these back and I'll pay a little more for the tried and true shoes from SFC."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R3VLUA0OZGUP0D,"April 29, 2019",5,Professional Baker:  Best Kitchen Shoes I've Worn,"I am a professional baker.  I've owned a lot of different kitchen shoes.  I always dismissed Crocs because I thought they would be too hot and not supportive.  Honestly, I figured they were cheap and ""you get what you pay for.""  I was wrong.  I was very wrong.  More than once, I've paid over $100 for shoes that started falling apart in just a couple of months.  My choice was to step up and get some very expensive shoes or try the Crocs.  I decided to try the Crocs first since they are so inexpensive.  I've been wearing them every day for three months now.  They are crazy comfortable, and not sweaty at all.  They are roomy for my wide feet, and offer surprisingly good support.  The floor in my bakery is textured epoxy that eats through soles, and these are holding up great.  Honestly, I was only hoping for three months out of them.  As inexpensive as they are, I would have been fine with that, but they show no signs of breaking down yet.  Another bonus is how easy they are to clean.  My shoes get covered with flour every day, and these just hose right off no problem.  Give them a try.  They are so much better than everything else I've worn."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,RM4Y5AXMTZVET,"July 13, 2018",4,easy slip on and off croc shoe,"A croc shoe is a croc shoe, what else is there to say about it. The only thing my feet do not like about them is the angle of the toe box. I had forgotten about the angle when I bought these and several of my toes are not taking to the angle very well.  But other wise these are easy to slip on and off, sturdy and have a wonderfull padded insole for on the job all day standing."
Crocs,Men's and Women's On The Clock Work Slip Resistant Work Shoe | Great Nursing or Chef Shoe,B071FBKVBG,R3H9FF2ZDYHKFX,"May 22, 2018",3,Time will tell,"I bought these for clinicals that I have later this year, and my initial impressions are somewhat disappointing. I have heard a lot of people rant and rave about how comfortable Crocs are, but these so far are not. The main complaint is that they are way too tight at the top (around ankle). The tightness causes my socks to bunch up (they are that tight). The rest of the shoe is alright. Not as comfortable as I was expecting, but not horrible. Hopefully after wearing more they will break in."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R612SLNK8W5GT,"February 6, 2020",4,Except for the knife blades on the bottom.,"Bought these for my Wife because she likes to run around in clogs, without socks. I picked these because they look exactly like the clogs she has been wearing....except...these have little ridges on the bottom that cut into her heels. She won't wear socks, so I blew it. I could not find her a comfortable clog. The ones she wears must be made somewhere on Mars, as I can't find them anywhere on Earth."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,RNK7LM985DEB9,"May 19, 2019",5,If you want happy feet Crocs are the answer!,"This is my third pair of Crocs because they are crazy comfortable.  I suffer with metatarsalgia capsulitis and if you know that name you know how painful it is.  I can no longer walk bare footed and  I was upset about this until I was reintroduced to Crocs which make this much less of a hardship.  I have convinced my family to try them and they were instantly hooked.  If you care about foot comfort, I cannot recommend them highly enough."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,RSRGT597JDX6S,"January 13, 2020",3,Tallaje pequeño,Bien hechos y bonitos pero la talla no corresponde. Tengo otros crocs comprados en almacén de la misma talla y no me quedan igual. Los de Amazon me quedan más pequeños y se sale un poco el talón atrás. Recomiendo verificar medidas del pie o irse por una talla más de la habitual.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,RQ9CS8C3XNCWR,"May 19, 2015",5,These are so comfortable. I said that they do not have good ...,"These are so comfortable.  I said that they do not have good arch support, but I have an extremely high arch and I don't feel it if it's there.  The shoes are contured and someone with a lesser arch may feel the support.  I can wear them all day w/ or w/out socks.  They are also extremely light-weight and that is a bonus!  I have now purchased a pair for my husband which he loves and wears all day too.  I have also purchased two more as gifts... want to share the comfort!  I definitely recommend and they do not run in 1/2 sized... I am at least an 8.5 and usually a 9 and the 8 fits me perfectly.  Hope this helps."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R3AEUVBDGDRRG6,"October 23, 2017",5,Great shoe and great price.,"My wife loved the shoes but they were smaller than she thought they would be. She has other shoes the same size that fit her well. Hated to return them. I gave them 5 stars because they were as advertized. Under normal circumstance, she may have been able to ""break them in"" by wearing for a while. She has sever neuropathy from chemo and the shoes cannot be tight because of the pain. Amazon was great to work with us with the return."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R350FC3VFL97W9,"July 14, 2016",5,I like my crocs!,"I know some people think they have arch support, but I don't feel any.  Then again, I need a really high arch in my shoes.  So take that for what it's worth.  I usually wear Birks, but I like to wear crocs around the house so I don't have to switch shoes if I'm gardening or washing dogs outside.  And when I bruised the bottom of my feet I needed to wear softer shoes for several weeks and crocs fit the bill."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,RX9INRYW8NHHM,"May 21, 2019",5,Awesome product!,Just received my first pair last week.  Ready to order a couple more.  I guess that makes me a very satisfied customer!
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,RWE0253TGTN5K,"July 26, 2018",5,So comfy!,"I forgot how comfy crocs were! I was a little nervous about the sizing because some of the reviews, but I order the US 5men/7women and they fit perfectly! I usually wear a size 7 in shoes."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R3F30DQN9LXQ0R,"November 29, 2018",5,Love for work!!,"Great addition to my scrubs, just ordered some really cute socks. Fit on point and comfy!! I have the black and chocolate brown. Delivery Fast!!!"
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R2A3R99GT0X6XD,"July 14, 2019",5,Super comfy!,Super comfy! I love them. I’m just trying to decide which ones to buy next
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,RGZ6LD7W63AA0,"December 15, 2019",5,Excellent,Excellent
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R1HEQOI72DSICN,"April 22, 2019",5,Great everyday shoes,"Typical Crocs details, we’ll made & durable"
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R1RLHY3SI6Y5E7,"August 15, 2016",3,Go one size above your shoe size if you are looking to buy this.,"Comfortable, but the sizing is incorrect. I took this to a Crocs store and compared it with other size 7 Crocs. This was much smaller compared to the other style Crocs. Go one size above your shoe size if you are looking to buy this."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R165P5DO7PFY53,"June 5, 2016",5,"And they were still in good shape, but the light yellow color just showed ...","I purchased the Crocs Classic to replace my 15 year old Crocs. I used my old Crocs exclusively for outdoor gardening. And they were still in good shape, but the light yellow color just showed too much dirt. I got the taupe color this time. Love these Crocs, even when my cement patio is wet, they do not slip. They help my gardening chores go much more quickly. They are so comfortable."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R2KC2HS1AVY7Y6,"July 17, 2019",5,Quality,Good quality and price
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R3B96PLJKTCT6S,"July 31, 2013",4,comfy but no traction,"These are super comfortable shoes and I use them all the time. The back strap on one of the shoes I received is too short to fit properly over the foot cover if you flip it forward rather than having it behind your heel.  This bothers me as I use these as outdoor shoes and leave the strap up so that I can slide them on and off easily.  I live abroad so it wasn't worth trying to return them.  The other downside is that they have no traction and slip easily on slick/wet surfaces.  I love them though, and use them all the time and would buy more in the future."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R2OIN4616F6TV0,"February 10, 2018",5,They fit fine now and are very comfortable,"Thank you for fixing the order. They fit fine now and are very comfortable, and suit my work in the garden !!"
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R3V7EPYWZES5W1,"December 26, 2018",5,No half sizes,Wife loves them but said not as cushy as her old ones.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R39JKYYEKL9C7T,"March 9, 2015",4,I love crocs but the old ones are cut larger,"I love crocs but the old ones are cut larger, These have me in between a ladies 7 and 8. 8 is too large, 7 is abit too snug. I am hopeing it will stretch out. I normally work on my feet and where them all day. These I have to switch out after a few hours to an old pair."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Chocolate, 7 M US Women / 5 M US Men",B0014C3XQQ,R39RGS7N6ECBSQ,"October 16, 2016",4,Comfy,"At first they seemed too big, but with the back strap, they fit fine. They aren't pretty, but so far I love them for my muddy yard work here in the Pacific NW. I can wash them right off!"
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R1F16CS36OPUQK,"September 4, 2019",5,I love the shoes AND the price,"I FINALLY have a pair of crocs. I’ve always wanted my own but they were always too expensive. I’m glad I found them here on Amazon. These are really cute and comfortable and I love how vibrant the purple is. I feel like I’ll buy more pairs in the future. I got them today and I wore them to work because all of my other coworkers wear them, and they are super duper comfortable. I’m on my feet the entire time and these are way better than my regular work shoes. I’m wearing these where ever I go. Also, I do find that they’re a tad loose, but that’s probably because I’m normally a size 7.5 in women’s and I bought the size 8 in womens/6 for mens to give myself a little wiggle room. It’s great they have “sports mode” so I can ensure they never slip but I prefer to leave them off of sports mode because they feel like regular comfy slippers."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R2G448GH05QOQJ,"September 11, 2019",5,Good garden shoe,This is a great shoe to wear for gardening or working with the animals in the barn. They are as easy to clean as taking hose to them. I have not had the change in size that I read about because I keep mine in a Fourseason room. However I understand they should never be left out in extreme heat or cold or they will change sizes.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R2R54CK48TQ5IW,"December 31, 2019",4,Crocs,My teen for some reason loves these shoes so I bought her a second pair. Her original pair are actually from The Croc Store so they are a bit over sized. When I bought this pair from Amazon they were true to size so they fit perfectly with no extra foot room although they were the same size as her first pair.  My daughter absolutely loves them and has no issues with them.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R2HY4CMZOJHJ9H,"March 1, 2019",5,Perfect!,"I have been wearing Crocs for years and recently had to replace the ones I have (even though they are pretty much indestructible!) Their comfort and waterproof/mud proof nature makes them perfect for working in the garden and can be easily hosed off to wear again. When purchasing, I would recommend buying them in your exact size, and if a half size: size down. I am a women’s size 7.5 and the size 7 fit perfectly."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R3LJ0NLNKAVYFK,"February 14, 2020",5,Perfect,"Order your size, they are plenty wide (if 1/2 size, I order down.  I have wide foot, but plenty wide)  In “banded” Crocs I’ve learn to order up to next size.  (ie: I wear a 8 1/2 w so I ordered an 8 in these) Service was fast.  Product as pictured."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,RQG13CRGVB70O,"January 1, 2020",5,Beautiful,My granddaughter was surprised and happy. Will be getting her another pair for her birthday which is next month.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,RMNA3QFWRLATK,"July 22, 2019",5,Great shoes,Great basic slip on. Must have for comfort.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R3IIZ7MU5T837W,"December 28, 2019",4,Order size larger than usual,The size 8 crocs were too large....yet my granddaughter said it was ok and wanted to keep them anyway.  Would perhaps recommend a size large than normal shoe.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R2DSVJGTAFH2DC,"January 28, 2019",5,Got smaller than I wear,"I had originally purchased a size 9, since I wear a size 8-1/2 shoe.  That was way too big, so I bought the 8.  This fits perfectly - plus, it's the color I love."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,RR7ZQMO37P8GY,"December 26, 2019",5,Christmas gift,Gave to my daughter for Christmas and she absolutely loves them. very pretty purple
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R3VZRCYDN2VUR3,"February 6, 2020",5,Great please buy them,Love the crocks
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,RJ0LT4ZSYC99Y,"July 20, 2019",5,Yeah,Eh they okay
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R1ZX72OF3Y7IEP,"March 18, 2019",5,"They are kind of wide but other than that, fits well.",The color and fit is good.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R33T9SQ1VSLBPV,"April 21, 2019",5,Super comfortable,My first pair of crocs so comfortable
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R1ZRB52RER5YO2,"February 19, 2020",5,Fit,Fit good loved color.
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,RVSQJAEAJLDH3,"October 20, 2019",5,Great footware,Comfortable
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R47LHGQCA7XE6,"December 15, 2019",5,Color,Great color and true to size
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,RI448K3W34D3X,"February 9, 2020",5,Good quality,Comfortable!
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,RKEF3LDHQOSLH,"December 17, 2019",5,Purple,I love the color
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, neon purple, 6 M US Men/8 M US Women",B07CN8Y3PG,R325O6KPNS2ZYW,"June 30, 2019",5,They will come in a bag.Not a box,They were great.Perfect fit!
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Pepper, 13 M US Women / 11 M US Men",B00HB55PHU,R3OJ5C1YPSG8GD,"April 28, 2017",5,I wanted to find these classic ones because I loved to wear them around the house as indoor slippers,"I couldn't find the classic ones in the stores around where I live anymore. They all have adopted the newer hard bottoms. I wanted to find these classic ones because I loved to wear them around the house as indoor slippers. Just for some context, I'm Asian, and we don't wear shoes into the house. Partially to keep the floors clean, but probably some other cultural reason that I haven't looked into yet. We have specific indoor slippers. I haven't looked too much into slippers, but I know these are good in the winter time because they can keep my feet warm and are easy to wash if they start to smell. The only problem I have with these are that it's hard to know what size to buy without trying them on, but that's just me."
Crocs,"Classic Clog|Comfortable Slip On Casual Water Shoe, Pepper, 13 M US Women / 11 M US Men",B00HB55PHU,R1YC45W5CFR5DZ,"August 14, 2018",5,Hesitant? I was...,"So I was the guy saying ""No! Never doing Crocks!"" I will tell you man I love those things! They are so comfortable and great for camping and trips. Wear them with socks when its cold and not when its hot. Water? Dew on the ground? NO Problem... Don't get me wrong, Flip-Flops have a huge place in my heart but I just took my crocks on a 7700 mile motorcycle camping trip and I was so happy I had them. They were a great component to what I needed to be comfortable. Just give them a try but just don't start wearing them to work. Just not acceptable.."
